Date,Daily Followed Users,Daily Followers Gained,Daily Tweets Posted,Name,Total Followed Users,Total Follower Count,Total Tweets Posted
2019-01-05,-1,9859,0,BetoORourke,743,1130915,4841
2019-01-06,1,7035,2,BetoORourke,744,1137950,4843
2019-01-07,1,6729,0,BetoORourke,745,1144679,4843
2019-01-08,4,3443,0,BetoORourke,749,1148122,4843
2019-01-09,1,4218,4,BetoORourke,750,1152340,4847
2019-01-10,0,3646,0,BetoORourke,750,1155986,4847
2019-01-11,1,3660,4,BetoORourke,751,1159646,4851
2019-01-12,0,4817,4,BetoORourke,751,1164463,4855
2019-01-13,0,3914,1,BetoORourke,751,1168377,4856
2019-01-14,0,2941,0,BetoORourke,751,1171318,4856
2019-01-15,0,2011,0,BetoORourke,751,1173329,4856
2019-01-16,-1,1628,0,BetoORourke,750,1174957,4856
2019-01-17,1,2376,2,BetoORourke,751,1177333,4858
2019-01-18,-1,2757,1,BetoORourke,750,1180090,4859
2019-01-19,0,1715,1,BetoORourke,750,1181805,4860
2019-01-20,1,1993,0,BetoORourke,751,1183798,4860
2019-01-21,0,1554,1,BetoORourke,751,1185352,4861
2019-01-22,-2,1280,1,BetoORourke,749,1186632,4862
2019-01-23,0,595,1,BetoORourke,749,1187227,4863
2019-01-24,0,598,3,BetoORourke,749,1187825,4866
2019-01-25,2,642,2,BetoORourke,751,1188467,4868
2019-01-26,0,914,0,BetoORourke,751,1189381,4868
2019-01-27,0,798,0,BetoORourke,751,1190179,4868
2019-01-28,0,481,0,BetoORourke,751,1190660,4868
2019-01-29,0,325,2,BetoORourke,751,1190985,4870
2019-01-30,-1,775,1,BetoORourke,750,1191760,4871
2019-01-31,1,643,0,BetoORourke,751,1192403,4871
2019-02-01,0,366,1,BetoORourke,751,1192769,4872
2019-02-02,0,315,0,BetoORourke,751,1193084,4872
2019-02-03,0,305,0,BetoORourke,751,1193389,4872
2019-02-04,0,221,0,BetoORourke,751,1193610,4872
2019-02-05,-1,84,0,BetoORourke,750,1193694,4872
2019-02-06,0,2115,1,BetoORourke,750,1195809,4873
2019-02-07,1,2017,7,BetoORourke,751,1197826,4880
2019-02-10,0,3420,5,BetoORourke,751,1201246,4885
2019-02-11,-1,1696,2,BetoORourke,750,1202942,4887
2019-02-12,0,4764,3,BetoORourke,750,1207706,4890
2019-02-13,1,13029,3,BetoORourke,751,1220735,4893
2019-02-14,0,2344,0,BetoORourke,751,1223079,4893
2019-02-15,0,1280,1,BetoORourke,751,1224359,4894
2019-02-16,0,2042,4,BetoORourke,751,1226401,4898
2019-02-17,0,1278,5,BetoORourke,751,1227679,4903
2019-02-18,0,1815,0,BetoORourke,751,1229494,4903
2019-02-19,0,887,0,BetoORourke,751,1230381,4903
2019-02-20,0,1227,0,BetoORourke,751,1231608,4903
2019-02-21,0,1181,1,BetoORourke,751,1232789,4904
2019-02-22,0,1027,2,BetoORourke,751,1233816,4906
2019-02-23,1,1112,0,BetoORourke,752,1234928,4906
2019-02-24,0,765,0,BetoORourke,752,1235693,4906
2019-02-25,0,703,1,BetoORourke,752,1236396,4907
2019-02-26,2,718,1,BetoORourke,754,1237114,4908
2019-02-27,0,922,0,BetoORourke,754,1238036,4908
2019-02-28,2,1772,1,BetoORourke,756,1239808,4909
2019-03-01,0,1658,0,BetoORourke,756,1241466,4909
2019-03-02,0,1041,0,BetoORourke,756,1242507,4909
2019-03-03,1,1004,0,BetoORourke,757,1243511,4909
2019-03-04,0,944,0,BetoORourke,757,1244455,4909
2019-03-05,-1,691,0,BetoORourke,756,1245146,4909
2019-03-06,0,578,-1,BetoORourke,756,1245724,4908
2019-03-07,0,417,0,BetoORourke,756,1246141,4908
2019-03-08,0,582,0,BetoORourke,756,1246723,4908
2019-03-09,0,702,0,BetoORourke,756,1247425,4908
2019-03-10,0,787,0,BetoORourke,756,1248212,4908
2019-03-11,0,868,0,BetoORourke,756,1249080,4908
2019-03-12,0,1186,0,BetoORourke,756,1250266,4908
2019-03-13,0,975,0,BetoORourke,756,1251241,4908
2019-03-14,0,7589,0,BetoORourke,756,1258830,4908
2019-03-15,1,48513,15,BetoORourke,757,1307343,4923
2019-03-16,3,14168,14,BetoORourke,760,1321511,4937
2019-03-17,0,5648,13,BetoORourke,760,1327159,4950
2019-03-18,0,9157,14,BetoORourke,760,1336316,4964
2019-03-19,0,6951,10,BetoORourke,760,1343267,4974
2019-03-20,0,5786,13,BetoORourke,760,1349053,4987
2019-03-21,0,4668,17,BetoORourke,760,1353721,5004
2019-03-22,1,4133,13,BetoORourke,761,1357854,5017
2019-03-23,2,6024,21,BetoORourke,763,1363878,5038
2019-03-24,3,6793,10,BetoORourke,766,1370671,5048
2019-03-25,0,2987,14,BetoORourke,766,1373658,5062
2019-03-26,0,2133,4,BetoORourke,766,1375791,5066
2019-03-27,0,1655,4,BetoORourke,766,1377446,5070
2019-03-28,0,1967,2,BetoORourke,766,1379413,5072
2019-03-29,-1,2215,5,BetoORourke,765,1381628,5077
2019-03-30,0,2233,4,BetoORourke,765,1383861,5081
2019-03-31,0,1322,90,BetoORourke,765,1385183,5171
2019-04-01,0,659,42,BetoORourke,765,1385842,5213
2019-04-02,0,1683,15,BetoORourke,765,1387525,5228
2019-04-03,0,1945,4,BetoORourke,765,1389470,5232
2019-04-04,1,1430,16,BetoORourke,766,1390900,5248
2019-04-05,0,1443,16,BetoORourke,766,1392343,5264
2019-04-06,0,1310,13,BetoORourke,766,1393653,5277
2019-04-07,1,1903,25,BetoORourke,767,1395556,5302
2019-04-08,2,1921,15,BetoORourke,769,1397477,5317
2019-04-09,0,2245,4,BetoORourke,769,1399722,5321
2019-04-10,0,1336,2,BetoORourke,769,1401058,5323
2019-04-11,0,1185,2,BetoORourke,769,1402243,5325
2019-04-12,-1,712,2,BetoORourke,768,1402955,5327
2019-04-13,1,1336,8,BetoORourke,769,1404291,5335
2019-04-14,2,2639,18,BetoORourke,771,1406930,5353
2019-04-15,1,2182,22,BetoORourke,772,1409112,5375
2019-04-16,-1,1284,36,BetoORourke,771,1410396,5411
2019-04-17,2,1043,35,BetoORourke,773,1411439,5446
2019-04-18,0,901,23,BetoORourke,773,1412340,5469
2019-04-19,0,1037,15,BetoORourke,773,1413377,5484
2019-04-20,-1,1024,7,BetoORourke,772,1414401,5491
2019-04-21,1,922,2,BetoORourke,773,1415323,5493
2019-04-22,0,839,3,BetoORourke,773,1416162,5496
2019-04-23,0,692,5,BetoORourke,773,1416854,5501
2019-04-24,0,782,1,BetoORourke,773,1417636,5502
2019-04-25,1,537,12,BetoORourke,774,1418173,5514
2019-04-26,0,802,15,BetoORourke,774,1418975,5529
2019-04-27,3,451,11,BetoORourke,777,1419426,5540
2019-04-28,0,294,20,BetoORourke,777,1419720,5560
2019-04-29,0,86,15,BetoORourke,777,1419806,5575
2019-04-30,0,449,23,BetoORourke,777,1420255,5598
2019-05-01,0,449,15,BetoORourke,777,1420704,5613
2019-05-02,1,545,7,BetoORourke,778,1421249,5620
2019-05-03,1,938,7,BetoORourke,779,1422187,5627
2019-05-04,0,498,12,BetoORourke,779,1422685,5639
2019-05-05,1,548,34,BetoORourke,780,1423233,5673
2019-05-06,0,379,20,BetoORourke,780,1423612,5693
2019-05-07,0,259,11,BetoORourke,780,1423871,5704
2019-05-08,0,192,18,BetoORourke,780,1424063,5722
2019-05-09,0,124,19,BetoORourke,780,1424187,5741
2019-05-10,0,354,11,BetoORourke,780,1424541,5752
2019-05-11,0,313,12,BetoORourke,780,1424854,5764
2019-05-12,0,167,13,BetoORourke,780,1425021,5777
2019-05-14,0,559,15,BetoORourke,780,1425580,5792
2019-05-15,0,607,8,BetoORourke,780,1426187,5800
2019-05-16,0,792,8,BetoORourke,780,1426979,5808
2019-05-17,0,483,16,BetoORourke,780,1427462,5824
2019-05-18,0,34,18,BetoORourke,780,1427496,5842
2019-05-19,0,112,9,BetoORourke,780,1427608,5851
2019-05-20,0,627,2,BetoORourke,780,1428235,5853
2019-05-21,0,474,45,BetoORourke,780,1428709,5898
2019-05-22,0,-39,16,BetoORourke,780,1428670,5914
2019-05-23,0,112,17,BetoORourke,780,1428782,5931
2019-05-24,-1,235,6,BetoORourke,779,1429017,5937
2019-05-25,0,240,7,BetoORourke,779,1429257,5944
2019-05-26,0,342,3,BetoORourke,779,1429599,5947
2019-05-27,0,247,4,BetoORourke,779,1429846,5951
2019-05-28,0,249,2,BetoORourke,779,1430095,5953
2019-05-29,0,317,1,BetoORourke,779,1430412,5954
2019-05-30,1,166,28,BetoORourke,780,1430578,5982
2019-05-31,0,403,18,BetoORourke,780,1430981,6000
2019-06-01,0,347,8,BetoORourke,780,1431328,6008
2019-06-02,0,179,18,BetoORourke,780,1431507,6026
2019-06-03,2,184,16,BetoORourke,782,1431691,6042
2019-06-04,-1,278,3,BetoORourke,781,1431969,6045
2019-06-05,0,257,6,BetoORourke,781,1432226,6051
2019-06-06,3,73,33,BetoORourke,784,1432299,6084
2019-06-07,2,30,11,BetoORourke,786,1432329,6095
2019-06-08,-2,-93,15,BetoORourke,784,1432236,6110
2019-06-09,0,-251,24,BetoORourke,784,1431985,6134
2019-06-10,0,-150,15,BetoORourke,784,1431835,6149
2019-06-11,0,-135,10,BetoORourke,784,1431700,6159
2019-06-12,0,17,4,BetoORourke,784,1431717,6163
2019-06-13,0,89,28,BetoORourke,784,1431806,6191
2019-06-14,0,324,13,BetoORourke,784,1432130,6204
2019-06-15,0,149,15,BetoORourke,784,1432279,6219
2019-06-16,1,-115,31,BetoORourke,785,1432164,6250
2019-06-17,0,-67,14,BetoORourke,785,1432097,6264
2019-06-18,1,-208,10,BetoORourke,786,1431889,6274
2019-06-19,0,311,4,BetoORourke,786,1432200,6278
2019-06-20,0,346,6,BetoORourke,786,1432546,6284
2019-06-21,1,358,7,BetoORourke,787,1432904,6291
2019-06-22,0,103,15,BetoORourke,787,1433007,6306
2019-06-23,1,-232,27,BetoORourke,788,1432775,6333
2019-06-24,0,68,6,BetoORourke,788,1432843,6339
2019-06-25,5,-285,21,BetoORourke,793,1432558,6360
2019-06-26,1,-367,25,BetoORourke,794,1432191,6385
2019-06-27,2,3641,31,BetoORourke,796,1435832,6416
2019-06-28,0,624,25,BetoORourke,796,1436456,6441
2019-06-29,0,1072,16,BetoORourke,796,1437528,6457
2019-06-30,0,411,14,BetoORourke,796,1437939,6471
2019-07-01,1,416,26,BetoORourke,797,1438355,6497
2019-07-02,0,505,6,BetoORourke,797,1438860,6503
2019-07-03,0,70,15,BetoORourke,797,1438930,6518
2019-07-04,0,-165,11,BetoORourke,797,1438765,6529
2019-07-05,0,-162,13,BetoORourke,797,1438603,6542
2019-07-06,2,-299,21,BetoORourke,799,1438304,6563
2019-07-07,-1,-542,11,BetoORourke,798,1437762,6574
2019-07-08,1,-499,18,BetoORourke,799,1437263,6592
2019-07-09,2,-544,16,BetoORourke,801,1436719,6608
2019-07-10,0,-83,10,BetoORourke,801,1436636,6618
2019-07-11,0,297,5,BetoORourke,801,1436933,6623
2019-07-12,2,-506,18,BetoORourke,803,1436427,6641
2019-07-13,0,300,4,BetoORourke,803,1436727,6645
2019-07-14,1,-174,26,BetoORourke,804,1436553,6671
2019-07-15,1,1294,8,BetoORourke,805,1437847,6679
2019-07-16,0,948,18,BetoORourke,805,1438795,6697
2019-07-17,-1,65,10,BetoORourke,804,1438860,6707
2019-07-18,0,68,8,BetoORourke,804,1438928,6715
2019-07-19,1,775,7,BetoORourke,805,1439703,6722
2019-07-20,0,78,15,BetoORourke,805,1439781,6737
2019-07-21,0,109,14,BetoORourke,805,1439890,6751
2019-07-22,0,893,5,BetoORourke,805,1440783,6756
2019-07-23,0,247,21,BetoORourke,805,1441030,6777
2019-07-24,0,260,10,BetoORourke,805,1441290,6787
2019-07-25,0,-170,22,BetoORourke,805,1441120,6809
2019-07-26,0,164,8,BetoORourke,805,1441284,6817
2019-07-27,0,110,7,BetoORourke,805,1441394,6824
2019-07-28,0,113,1,BetoORourke,805,1441507,6825
2019-07-29,0,45,3,BetoORourke,805,1441552,6828
2019-07-30,0,-81,5,BetoORourke,805,1441471,6833
2019-07-31,0,1590,30,BetoORourke,805,1443061,6863
2019-08-01,0,1208,14,BetoORourke,805,1444269,6877
2019-08-02,1,479,10,BetoORourke,806,1444748,6887
2019-08-03,0,594,7,BetoORourke,806,1445342,6894
2019-08-04,0,4419,20,BetoORourke,806,1449761,6914
2019-08-05,0,9772,13,BetoORourke,806,1459533,6927
2019-08-06,-1,21603,17,BetoORourke,805,1481136,6944
2019-08-07,0,14446,34,BetoORourke,805,1495582,6978
2019-08-08,0,17471,14,BetoORourke,805,1513053,6992
2019-08-09,0,8266,17,BetoORourke,805,1521319,7009
2019-08-10,0,6171,11,BetoORourke,805,1527490,7020
2019-08-11,0,3402,10,BetoORourke,805,1530892,7030
2019-08-12,1,2869,7,BetoORourke,806,1533761,7037
2019-08-13,0,2025,6,BetoORourke,806,1535786,7043
2019-08-14,-1,2184,7,BetoORourke,805,1537970,7050
2016-07-27,0,3285,1,CoryBooker,89450,1706879,55478
2016-07-28,-1,4060,41,CoryBooker,89449,1710939,55519
2016-07-29,12,3324,48,CoryBooker,89461,1714263,55567
2016-07-30,24,1514,19,CoryBooker,89485,1715777,55586
2016-07-31,43,1065,80,CoryBooker,89528,1716842,55666
2016-08-01,88,1099,94,CoryBooker,89616,1717941,55760
2016-08-02,30,1868,12,CoryBooker,89646,1719809,55772
2016-08-03,17,1932,24,CoryBooker,89663,1721741,55796
2016-08-04,2,1414,40,CoryBooker,89665,1723155,55836
2016-08-05,16,1422,42,CoryBooker,89681,1724577,55878
2016-08-06,22,1527,38,CoryBooker,89703,1726104,55916
2016-08-07,-1,1555,5,CoryBooker,89702,1727659,55921
2016-08-08,6,1846,19,CoryBooker,89708,1729505,55940
2016-08-09,14,1694,32,CoryBooker,89722,1731199,55972
2016-08-10,17,1231,30,CoryBooker,89739,1732430,56002
2016-08-11,29,1062,30,CoryBooker,89768,1733492,56032
2016-08-12,47,982,31,CoryBooker,89815,1734474,56063
2016-08-13,6,848,2,CoryBooker,89821,1735322,56065
2016-08-14,4,859,14,CoryBooker,89825,1736181,56079
2016-08-15,-3,876,20,CoryBooker,89822,1737057,56099
2016-08-16,-2,810,2,CoryBooker,89820,1737867,56101
2016-08-17,-6,698,1,CoryBooker,89814,1738565,56102
2016-08-18,-5,681,1,CoryBooker,89809,1739246,56103
2016-08-19,-6,568,3,CoryBooker,89803,1739814,56106
2016-08-20,-5,589,9,CoryBooker,89798,1740403,56115
2016-08-21,-3,690,2,CoryBooker,89795,1741093,56117
2016-08-22,-4,686,1,CoryBooker,89791,1741779,56118
2016-08-23,2,696,1,CoryBooker,89793,1742475,56119
2016-08-24,-7,748,2,CoryBooker,89786,1743223,56121
2016-08-25,-3,748,0,CoryBooker,89783,1743971,56121
2016-08-26,-2,737,2,CoryBooker,89781,1744708,56123
2016-08-27,1,677,1,CoryBooker,89782,1745385,56124
2016-08-28,-5,683,1,CoryBooker,89777,1746068,56125
2016-08-29,-8,845,1,CoryBooker,89769,1746913,56126
2016-08-30,-3,770,1,CoryBooker,89766,1747683,56127
2016-08-31,-3,254,0,CoryBooker,89763,1747937,56127
2016-09-01,4,1553,16,CoryBooker,89767,1749490,56143
2016-09-02,0,863,0,CoryBooker,89767,1750353,56143
2016-09-03,4,921,12,CoryBooker,89771,1751274,56155
2016-09-04,0,784,0,CoryBooker,89771,1752058,56155
2016-09-05,-2,800,0,CoryBooker,89769,1752858,56155
2016-09-06,-3,257,3,CoryBooker,89766,1753115,56158
2016-09-07,1,852,1,CoryBooker,89767,1753967,56159
2016-09-08,1,543,11,CoryBooker,89768,1754510,56170
2016-09-09,-4,638,1,CoryBooker,89764,1755148,56171
2016-09-10,-7,708,3,CoryBooker,89757,1755856,56174
2016-09-11,26,767,25,CoryBooker,89783,1756623,56199
2016-09-12,-5,779,2,CoryBooker,89778,1757402,56201
2016-09-13,10,1306,30,CoryBooker,89788,1758708,56231
2016-09-14,11,1296,6,CoryBooker,89799,1760004,56237
2016-09-15,2,968,21,CoryBooker,89801,1760972,56258
2016-09-16,-10,909,3,CoryBooker,89791,1761881,56261
2016-09-17,6,884,13,CoryBooker,89797,1762765,56274
2016-09-18,1,1217,6,CoryBooker,89798,1763982,56280
2016-09-19,17,1243,19,CoryBooker,89815,1765225,56299
2016-09-20,2,1303,8,CoryBooker,89817,1766528,56307
2016-09-21,1,1909,7,CoryBooker,89818,1768437,56314
2016-09-22,21,1887,54,CoryBooker,89839,1770324,56368
2016-09-23,12,1171,6,CoryBooker,89851,1771495,56374
2016-09-24,-3,1048,3,CoryBooker,89848,1772543,56377
2016-09-25,-3,1089,3,CoryBooker,89845,1773632,56380
2016-09-26,-1,1138,4,CoryBooker,89844,1774770,56384
2016-09-27,3,4491,50,CoryBooker,89847,1779261,56434
2016-09-28,2,2639,3,CoryBooker,89849,1781900,56437
2016-09-29,2,1817,7,CoryBooker,89851,1783717,56444
2016-09-30,0,1767,4,CoryBooker,89851,1785484,56448
2016-10-01,18,1163,19,CoryBooker,89869,1786647,56467
2016-10-02,22,1116,34,CoryBooker,89891,1787763,56501
2016-10-03,14,1635,34,CoryBooker,89905,1789398,56535
2016-10-04,10,2868,8,CoryBooker,89915,1792266,56543
2016-10-05,2,4602,15,CoryBooker,89917,1796868,56558
2016-10-06,-1,2439,3,CoryBooker,89916,1799307,56561
2016-10-07,10,2436,28,CoryBooker,89926,1801743,56589
2016-10-08,38,3526,38,CoryBooker,89964,1805269,56627
2016-10-09,15,3637,18,CoryBooker,89979,1808906,56645
2016-10-10,55,5224,19,CoryBooker,90034,1814130,56664
2016-10-11,97,3611,75,CoryBooker,90131,1817741,56739
2016-10-12,19,5323,4,CoryBooker,90150,1823064,56743
2016-10-13,25,3450,22,CoryBooker,90175,1826514,56765
2016-10-14,-1,3131,7,CoryBooker,90174,1829645,56772
2016-10-15,7,2625,29,CoryBooker,90181,1832270,56801
2016-10-16,9,3394,22,CoryBooker,90190,1835664,56823
2016-10-17,1,3844,21,CoryBooker,90191,1839508,56844
2016-10-18,4,3169,1,CoryBooker,90195,1842677,56845
2016-10-19,4,4799,10,CoryBooker,90199,1847476,56855
2016-10-20,-1,5716,42,CoryBooker,90198,1853192,56897
2016-10-21,5,2628,7,CoryBooker,90203,1855820,56904
2016-10-22,28,2432,15,CoryBooker,90231,1858252,56919
2016-10-23,-1,2254,2,CoryBooker,90230,1860506,56921
2016-10-24,23,2283,28,CoryBooker,90253,1862789,56949
2016-10-25,9,1276,10,CoryBooker,90262,1864065,56959
2016-10-26,24,1876,49,CoryBooker,90286,1865941,57008
2016-10-27,19,1223,24,CoryBooker,90305,1867164,57032
2016-10-28,1,1528,3,CoryBooker,90306,1868692,57035
2016-10-29,8,1385,13,CoryBooker,90314,1870077,57048
2016-10-30,1,1571,13,CoryBooker,90315,1871648,57061
2016-10-31,7,1463,12,CoryBooker,90322,1873111,57073
2016-11-01,-5,1441,3,CoryBooker,90317,1874552,57076
2016-11-02,8,1504,12,CoryBooker,90325,1876056,57088
2016-11-03,6,1657,10,CoryBooker,90331,1877713,57098
2016-11-04,27,1688,14,CoryBooker,90358,1879401,57112
2016-11-05,12,1455,41,CoryBooker,90370,1880856,57153
2016-11-06,10,683,18,CoryBooker,90380,1881539,57171
2016-11-07,38,1747,55,CoryBooker,90418,1883286,57226
2016-11-08,47,2883,51,CoryBooker,90465,1886169,57277
2016-11-09,62,7474,7,CoryBooker,90527,1893643,57284
2016-11-10,84,5361,5,CoryBooker,90611,1899004,57289
2016-11-11,99,5156,5,CoryBooker,90710,1904160,57294
2016-11-12,5,4816,4,CoryBooker,90715,1908976,57298
2016-11-13,75,7369,18,CoryBooker,90790,1916345,57316
2016-11-14,26,4081,7,CoryBooker,90816,1920426,57323
2016-11-15,56,2850,11,CoryBooker,90872,1923276,57334
2016-11-16,22,3282,7,CoryBooker,90894,1926558,57341
2016-11-17,4,2821,3,CoryBooker,90898,1929379,57344
2016-11-18,-4,2618,3,CoryBooker,90894,1931997,57347
2016-11-19,13,2810,3,CoryBooker,90907,1934807,57350
2016-11-20,6,2797,5,CoryBooker,90913,1937604,57355
2016-11-21,-10,2243,0,CoryBooker,90903,1939847,57355
2016-11-22,5,1112,15,CoryBooker,90908,1940959,57370
2016-11-23,26,2918,7,CoryBooker,90934,1943877,57377
2016-11-24,14,2261,10,CoryBooker,90948,1946138,57387
2016-11-25,31,2086,18,CoryBooker,90979,1948224,57405
2016-11-26,18,2358,8,CoryBooker,90997,1950582,57413
2016-11-27,6,2404,1,CoryBooker,91003,1952986,57414
2016-11-28,-7,2531,0,CoryBooker,90996,1955517,57414
2016-11-29,3,2701,4,CoryBooker,90999,1958218,57418
2016-11-30,24,2480,20,CoryBooker,91023,1960698,57438
2016-12-01,21,2313,5,CoryBooker,91044,1963011,57443
2016-12-02,26,3071,11,CoryBooker,91070,1966082,57454
2016-12-03,6,3086,8,CoryBooker,91076,1969168,57462
2016-12-04,23,3494,14,CoryBooker,91099,1972662,57476
2016-12-05,6,3956,6,CoryBooker,91105,1976618,57482
2016-12-06,83,3884,8,CoryBooker,91188,1980502,57490
2016-12-07,31,1975,12,CoryBooker,91219,1982477,57502
2016-12-08,19,1116,5,CoryBooker,91238,1983593,57507
2016-12-09,26,2911,28,CoryBooker,91264,1986504,57535
2016-12-10,-7,1691,6,CoryBooker,91257,1988195,57541
2016-12-11,22,1875,24,CoryBooker,91279,1990070,57565
2016-12-12,9,1627,8,CoryBooker,91288,1991697,57573
2016-12-13,20,1317,17,CoryBooker,91308,1993014,57590
2016-12-14,120,621,39,CoryBooker,91428,1993635,57629
2016-12-15,43,3172,33,CoryBooker,91471,1996807,57662
2016-12-16,24,3367,22,CoryBooker,91495,2000174,57684
2016-12-17,3,3870,2,CoryBooker,91498,2004044,57686
2016-12-18,-1,3513,2,CoryBooker,91497,2007557,57688
2016-12-19,4,3806,6,CoryBooker,91501,2011363,57694
2016-12-20,-4,3071,2,CoryBooker,91497,2014434,57696
2016-12-21,-8,3318,6,CoryBooker,91489,2017752,57702
2016-12-22,6,2849,9,CoryBooker,91495,2020601,57711
2016-12-23,16,3021,7,CoryBooker,91511,2023622,57718
2016-12-24,10,2382,3,CoryBooker,91521,2026004,57721
2016-12-25,1,2559,1,CoryBooker,91522,2028563,57722
2016-12-26,-5,2343,1,CoryBooker,91517,2030906,57723
2016-12-27,4,2659,5,CoryBooker,91521,2033565,57728
2016-12-28,4,3720,2,CoryBooker,91525,2037285,57730
2016-12-29,-2,2832,2,CoryBooker,91523,2040117,57732
2016-12-30,-4,2457,1,CoryBooker,91519,2042574,57733
2016-12-31,0,3075,3,CoryBooker,91519,2045649,57736
2017-01-01,-6,2941,1,CoryBooker,91513,2048590,57737
2017-01-02,-2,2489,2,CoryBooker,91511,2051079,57739
2017-01-03,-8,6606,8,CoryBooker,91503,2057685,57747
2017-01-04,1,5269,3,CoryBooker,91504,2062954,57750
2017-01-05,0,5763,7,CoryBooker,91504,2068717,57757
2017-01-06,-2,5723,3,CoryBooker,91502,2074440,57760
2017-01-07,2,5404,3,CoryBooker,91504,2079844,57763
2017-01-08,39,5822,49,CoryBooker,91543,2085666,57812
2017-01-09,-4,5353,3,CoryBooker,91539,2091019,57815
2017-01-10,70,8520,12,CoryBooker,91609,2099539,57827
2017-01-11,7,12095,7,CoryBooker,91616,2111634,57834
2017-01-12,3,9004,1,CoryBooker,91619,2120638,57835
2017-01-13,-12,7247,20,CoryBooker,91607,2127885,57855
2017-01-14,-6,4235,2,CoryBooker,91601,2132120,57857
2017-01-15,-1,5171,1,CoryBooker,91600,2137291,57858
2017-01-16,1,4465,0,CoryBooker,91601,2141756,57858
2017-01-17,-1,4440,5,CoryBooker,91600,2146196,57863
2017-01-18,-9,5917,6,CoryBooker,91591,2152113,57869
2017-01-19,-1,3878,12,CoryBooker,91590,2155991,57881
2017-01-20,3,7196,-4,CoryBooker,91593,2163187,57877
2017-01-21,0,11299,5,CoryBooker,91593,2174486,57882
2017-01-22,0,7260,0,CoryBooker,91593,2181746,57882
2017-01-23,-3,10228,3,CoryBooker,91590,2191974,57885
2017-01-24,-4,9348,2,CoryBooker,91586,2201322,57887
2017-01-25,-6,8263,7,CoryBooker,91580,2209585,57894
2017-01-26,-2,12199,5,CoryBooker,91578,2221784,57899
2017-01-27,-3,14363,16,CoryBooker,91575,2236147,57915
2017-01-28,11,11340,13,CoryBooker,91586,2247487,57928
2017-01-29,138,20643,32,CoryBooker,91724,2268130,57960
2017-01-30,18,18935,34,CoryBooker,91742,2287065,57994
2017-01-31,-7,12130,11,CoryBooker,91735,2299195,58005
2017-02-01,-13,7404,3,CoryBooker,91722,2306599,58008
2017-02-02,34,7274,6,CoryBooker,91756,2313873,58014
2017-02-03,6,6402,6,CoryBooker,91762,2320275,58020
2017-02-04,9,8651,12,CoryBooker,91771,2328926,58032
2017-02-05,0,9823,3,CoryBooker,91771,2338749,58035
2017-02-06,-3,8563,13,CoryBooker,91768,2347312,58048
2017-02-07,38,8761,12,CoryBooker,91806,2356073,58060
2017-02-08,-1,9729,14,CoryBooker,91805,2365802,58074
2017-02-09,5,12599,16,CoryBooker,91810,2378401,58090
2017-02-10,24,10306,30,CoryBooker,91834,2388707,58120
2017-02-11,-6,6957,7,CoryBooker,91828,2395664,58127
2017-02-12,-7,7603,4,CoryBooker,91821,2403267,58131
2017-02-13,-15,8187,2,CoryBooker,91806,2411454,58133
2017-02-14,-4,4686,2,CoryBooker,91802,2416140,58135
2017-02-15,-2,6587,11,CoryBooker,91800,2422727,58146
2017-02-16,0,7842,2,CoryBooker,91800,2430569,58148
2017-02-17,-2,9620,8,CoryBooker,91798,2440189,58156
2017-02-18,5,8138,8,CoryBooker,91803,2448327,58164
2017-02-19,1,7774,0,CoryBooker,91804,2456101,58164
2017-02-20,-5,7252,1,CoryBooker,91799,2463353,58165
2017-02-21,-1,8154,5,CoryBooker,91798,2471507,58170
2017-02-22,0,7554,1,CoryBooker,91798,2479061,58171
2017-02-23,11,10520,4,CoryBooker,91809,2489581,58175
2017-02-24,2,10312,1,CoryBooker,91811,2499893,58176
2017-02-25,-4,8046,1,CoryBooker,91807,2507939,58177
